Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,years_since_1990,rain_temp_interaction,pesticides_per_rainfall,avg_temp_squared
Mauritius,Cassava,136364.0,2041.0,781.32,24.19,18,49371.79,0.38281234670121883,585.1561
Mauritius,Maize,75410.0,2041.0,781.32,24.19,18,49371.79,0.38281234670121883,585.1561
Mauritius,Potatoes,229444.0,2041.0,781.32,24.19,18,49371.79,0.38281234670121883,585.1561
Mauritius,Rice,30688.0,2041.0,781.32,24.19,18,49371.79,0.38281234670121883,585.1561
Mauritius,Sweet potatoes,112535.0,2041.0,781.32,24.19,18,49371.79,0.38281234670121883,585.1561
Mauritius,Cassava,146667.0,2041.0,749.41,24.58,19,50167.78,0.36717785381323964,604.1764
Mauritius,Maize,80000.0,2041.0,749.41,24.58,19,50167.78,0.36717785381323964,604.1764
Mauritius,Potatoes,231096.0,2041.0,749.41,24.58,19,50167.78,0.36717785381323964,604.1764
Mauritius,Rice,29513.0,2041.0,749.41,24.58,19,50167.78,0.36717785381323964,604.1764
Mauritius,Sweet potatoes,123377.0,2041.0,749.41,24.58,19,50167.78,0.36717785381323964,604.1764
Mauritius,Cassava,132059.0,2041.0,731.46,24.67,20,50351.47,0.35838314534131155,608.6089000000001
Mauritius,Maize,68333.0,2041.0,731.46,24.67,20,50351.47,0.35838314534131155,608.6089000000001
Mauritius,Potatoes,203649.0,2041.0,731.46,24.67,20,50351.47,0.35838314534131155,608.6089000000001
Mauritius,Rice,28354.0,2041.0,731.46,24.67,20,50351.47,0.35838314534131155,608.6089000000001
Mauritius,Sweet potatoes,114143.0,2041.0,731.46,24.67,20,50351.47,0.35838314534131155,608.6089000000001
Mauritius,Cassava,125000.0,2041.0,685.98,24.52,21,50045.32,0.33609995083973543,601.2304
Mauritius,Maize,74419.0,2041.0,685.98,24.52,21,50045.32,0.33609995083973543,601.2304
Mauritius,Potatoes,213264.0,2041.0,685.98,24.52,21,50045.32,0.33609995083973543,601.2304
Mauritius,Rice,26333.0,2041.0,685.98,24.52,21,50045.32,0.33609995083973543,601.2304
Mauritius,Sweet potatoes,174769.0,2041.0,685.98,24.52,21,50045.32,0.33609995083973543,601.2304
Mauritius,Cassava,125000.0,2041.0,636.91,24.37,22,49739.170000000006,0.3120578146437737,593.8969000000001
Mauritius,Maize,71207.0,2041.0,636.91,24.37,22,49739.170000000006,0.3120578146437737,593.8969000000001
Mauritius,Potatoes,233356.0,2041.0,636.91,24.37,22,49739.170000000006,0.3120578146437737,593.8969000000001
Mauritius,Rice,26893.0,2041.0,636.91,24.37,22,49739.170000000006,0.3120578146437737,593.8969000000001
Mauritius,Sweet potatoes,152500.0,2041.0,636.91,24.37,22,49739.170000000006,0.3120578146437737,593.8969000000001
Mauritius,Cassava,137027.0,2041.0,671.77,24.31,23,49616.71,0.3291376774477522,590.9761
Mauritius,Maize,67957.0,2041.0,671.77,24.31,23,49616.71,0.3291376774477522,590.9761
Mauritius,Potatoes,236026.0,2041.0,671.77,24.31,23,49616.71,0.3291376774477522,590.9761
Mauritius,Rice,21250.0,2041.0,671.77,24.31,23,49616.71,0.3291376774477522,590.9761
Mauritius,Sweet potatoes,133049.0,2041.0,671.77,24.31,23,49616.71,0.3291376774477522,590.9761
Mexico,Cassava,75504.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Cassava,75504.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Cassava,75504.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Cassava,75504.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Cassava,75504.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Cassava,75504.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Cassava,75504.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Maize,19942.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Maize,19942.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Maize,19942.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Maize,19942.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Maize,19942.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Maize,19942.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Maize,19942.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Potatoes,158256.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Potatoes,158256.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Potatoes,158256.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Potatoes,158256.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Potatoes,158256.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Potatoes,158256.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Potatoes,158256.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Rice,37418.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Rice,37418.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Rice,37418.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Rice,37418.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Rice,37418.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Rice,37418.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Rice,37418.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Sorghum,32888.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Sorghum,32888.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Sorghum,32888.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Sorghum,32888.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Sorghum,32888.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Sorghum,32888.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Sorghum,32888.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Soybeans,20145.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Soybeans,20145.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Soybeans,20145.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Soybeans,20145.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Soybeans,20145.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Soybeans,20145.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Soybeans,20145.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Sweet potatoes,167541.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Sweet potatoes,167541.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Sweet potatoes,167541.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Sweet potatoes,167541.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Sweet potatoes,167541.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Sweet potatoes,167541.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Sweet potatoes,167541.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Wheat,42143.0,758.0,34468.93,16.0,0,12128.0,45.47352236744918,256.0
Mexico,Wheat,42143.0,758.0,34468.93,21.46,0,16266.68,45.47352236744918,460.5316
Mexico,Wheat,42143.0,758.0,34468.93,24.79,0,18790.82,45.47352236744918,614.5441
Mexico,Wheat,42143.0,758.0,34468.93,19.63,0,14879.539999999999,45.47352236744918,385.33689999999996
Mexico,Wheat,42143.0,758.0,34468.93,22.63,0,17153.54,45.47352236744918,512.1169
Mexico,Wheat,42143.0,758.0,34468.93,19.27,0,14606.66,45.47352236744918,371.3329
Mexico,Wheat,42143.0,758.0,34468.93,16.69,0,12651.02,45.47352236744918,278.5561
Mexico,Cassava,78776.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Cassava,78776.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Cassava,78776.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Cassava,78776.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Cassava,78776.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Cassava,78776.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Cassava,78776.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Maize,20515.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Maize,20515.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Maize,20515.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Maize,20515.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Maize,20515.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Maize,20515.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Maize,20515.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Potatoes,162351.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Potatoes,162351.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Potatoes,162351.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Potatoes,162351.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Potatoes,162351.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Potatoes,162351.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Potatoes,162351.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Rice,40954.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Rice,40954.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Rice,40954.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Rice,40954.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Rice,40954.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Rice,40954.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Rice,40954.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Sorghum,31195.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Sorghum,31195.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Sorghum,31195.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Sorghum,31195.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Sorghum,31195.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Sorghum,31195.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Sorghum,31195.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Soybeans,21218.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Soybeans,21218.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Soybeans,21218.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Soybeans,21218.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Soybeans,21218.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Soybeans,21218.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Soybeans,21218.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Sweet potatoes,174848.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Sweet potatoes,174848.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Sweet potatoes,174848.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Sweet potatoes,174848.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Sweet potatoes,174848.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Sweet potatoes,174848.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Sweet potatoes,174848.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Wheat,41272.0,758.0,34468.93,16.42,1,12446.36,45.47352236744918,269.61640000000006
Mexico,Wheat,41272.0,758.0,34468.93,21.2,1,16069.6,45.47352236744918,449.44
Mexico,Wheat,41272.0,758.0,34468.93,24.46,1,18540.68,45.47352236744918,598.2916
Mexico,Wheat,41272.0,758.0,34468.93,19.36,1,14674.88,45.47352236744918,374.8096
Mexico,Wheat,41272.0,758.0,34468.93,22.5,1,17055.0,45.47352236744918,506.25
Mexico,Wheat,41272.0,758.0,34468.93,19.69,1,14925.02,45.47352236744918,387.69610000000006
Mexico,Wheat,41272.0,758.0,34468.93,16.13,1,12226.539999999999,45.47352236744918,260.1769
Mexico,Cassava,93194.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Cassava,93194.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Cassava,93194.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Cassava,93194.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Cassava,93194.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Cassava,93194.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Cassava,93194.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Maize,23450.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Maize,23450.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Maize,23450.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Maize,23450.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Maize,23450.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Maize,23450.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Maize,23450.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Potatoes,168178.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Potatoes,168178.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Potatoes,168178.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Potatoes,168178.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Potatoes,168178.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Potatoes,168178.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Potatoes,168178.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Rice,43577.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Rice,43577.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Rice,43577.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Rice,43577.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Rice,43577.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Rice,43577.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Rice,43577.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Sorghum,38910.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Sorghum,38910.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Sorghum,38910.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Sorghum,38910.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Sorghum,38910.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Sorghum,38910.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Sorghum,38910.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Soybeans,18388.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Soybeans,18388.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Soybeans,18388.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Soybeans,18388.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Soybeans,18388.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Soybeans,18388.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Soybeans,18388.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Sweet potatoes,202929.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Sweet potatoes,202929.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Sweet potatoes,202929.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Sweet potatoes,202929.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Sweet potatoes,202929.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Sweet potatoes,202929.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Sweet potatoes,202929.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Wheat,39530.0,758.0,34468.93,15.71,2,11908.18,45.47352236744918,246.80410000000003
Mexico,Wheat,39530.0,758.0,34468.93,21.0,2,15918.0,45.47352236744918,441.0
Mexico,Wheat,39530.0,758.0,34468.93,24.87,2,18851.46,45.47352236744918,618.5169000000001
Mexico,Wheat,39530.0,758.0,34468.93,19.97,2,15137.259999999998,45.47352236744918,398.80089999999996
Mexico,Wheat,39530.0,758.0,34468.93,21.92,2,16615.36,45.47352236744918,480.48640000000006
Mexico,Wheat,39530.0,758.0,34468.93,19.14,2,14508.12,45.47352236744918,366.3396
Mexico,Wheat,39530.0,758.0,34468.93,17.33,2,13136.14,45.47352236744918,300.3288999999999
Mexico,Cassava,81739.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Cassava,81739.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Cassava,81739.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Cassava,81739.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Cassava,81739.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Cassava,81739.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Cassava,81739.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Maize,24401.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Maize,24401.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Maize,24401.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Maize,24401.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Maize,24401.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Maize,24401.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Maize,24401.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Potatoes,168931.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Potatoes,168931.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Potatoes,168931.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Potatoes,168931.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Potatoes,168931.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Potatoes,168931.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Potatoes,168931.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Rice,48725.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Rice,48725.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Rice,48725.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Rice,48725.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Rice,48725.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Rice,48725.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Rice,48725.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Sorghum,29408.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Sorghum,29408.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Sorghum,29408.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Sorghum,29408.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Sorghum,29408.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Sorghum,29408.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Sorghum,29408.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Soybeans,20927.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Soybeans,20927.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Soybeans,20927.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Soybeans,20927.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Soybeans,20927.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Soybeans,20927.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Soybeans,20927.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Sweet potatoes,185676.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Sweet potatoes,185676.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Sweet potatoes,185676.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Sweet potatoes,185676.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Sweet potatoes,185676.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Sweet potatoes,185676.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Sweet potatoes,185676.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Wheat,40821.0,758.0,34468.93,16.23,3,12302.34,45.47352236744918,263.41290000000004
Mexico,Wheat,40821.0,758.0,34468.93,21.04,3,15948.32,45.47352236744918,442.68159999999995
Mexico,Wheat,40821.0,758.0,34468.93,24.75,3,18760.5,45.47352236744918,612.5625
Mexico,Wheat,40821.0,758.0,34468.93,19.73,3,14955.34,45.47352236744918,389.2729
Mexico,Wheat,40821.0,758.0,34468.93,22.11,3,16759.38,45.47352236744918,488.85209999999995
Mexico,Wheat,40821.0,758.0,34468.93,19.56,3,14826.48,45.47352236744918,382.5935999999999
Mexico,Wheat,40821.0,758.0,34468.93,16.86,3,12779.88,45.47352236744918,284.2596
Mexico,Cassava,75260.0,758.0,34468.93,16.42,4,12446.36,45.47352236744918,269.61640000000006
Mexico,Cassava,75260.0,758.0,34468.93,21.46,4,16266.68,45.47352236744918,460.5316
Mexico,Cassava,75260.0,758.0,34468.93,25.05,4,18987.9,45.47352236744918,627.5025
Mexico,Cassava,75260.0,758.0,34468.93,19.73,4,14955.34,45.47352236744918,389.2729
Mexico,Cassava,75260.0,758.0,34468.93,22.83,4,17305.14,45.47352236744918,521.2089
Mexico,Cassava,75260.0,758.0,34468.93,19.79,4,15000.82,45.47352236744918,391.6441
Mexico,Cassava,75260.0,758.0,34468.93,16.45,4,12469.1,45.47352236744918,270.60249999999996
Mexico,Maize,22255.0,758.0,34468.93,16.42,4,12446.36,45.47352236744918,269.61640000000006
Mexico,Maize,22255.0,758.0,34468.93,21.46,4,16266.68,45.47352236744918,460.5316
Mexico,Maize,22255.0,758.0,34468.93,25.05,4,18987.9,45.47352236744918,627.5025
Mexico,Maize,22255.0,758.0,34468.93,19.73,4,14955.34,45.47352236744918,389.2729
Mexico,Maize,22255.0,758.0,34468.93,22.83,4,17305.14,45.47352236744918,521.2089
Mexico,Maize,22255.0,758.0,34468.93,19.79,4,15000.82,45.47352236744918,391.6441
Mexico,Maize,22255.0,758.0,34468.93,16.45,4,12469.1,45.47352236744918,270.60249999999996
Mexico,Potatoes,190845.0,758.0,34468.93,16.42,4,12446.36,45.47352236744918,269.61640000000006
Mexico,Potatoes,190845.0,758.0,34468.93,21.46,4,16266.68,45.47352236744918,460.5316
Mexico,Potatoes,190845.0,758.0,34468.93,25.05,4,18987.9,45.47352236744918,627.5025
Mexico,Potatoes,190845.0,758.0,34468.93,19.73,4,14955.34,45.47352236744918,389.2729
Mexico,Potatoes,190845.0,758.0,34468.93,22.83,4,17305.14,45.47352236744918,521.2089
Mexico,Potatoes,190845.0,758.0,34468.93,19.79,4,15000.82,45.47352236744918,391.6441
Mexico,Potatoes,190845.0,758.0,34468.93,16.45,4,12469.1,45.47352236744918,270.60249999999996
Mexico,Rice,42555.0,758.0,34468.93,16.42,4,12446.36,45.47352236744918,269.61640000000006
Mexico,Rice,42555.0,758.0,34468.93,21.46,4,16266.68,45.47352236744918,460.5316
